id,config|pretrain_id,config|checkpoint,config|n_finetune,config|finetune_dataset,config|finetune_labels,config|r_max,config|num_layers,config|num_features,config|l_max,config|seed,config|beta,config|ema_decay,config|batch_size,result|train|cell_energy_rmse,result|train|scaled_energy_rmse,result|train|per_atom_energy_rmse,result|train|force_rmse,result|val|cell_energy_rmse,result|val|scaled_energy_rmse,result|val|per_atom_energy_rmse,result|val|force_rmse,result|test|cell_energy_rmse,result|test|scaled_energy_rmse,result|test|per_atom_energy_rmse,result|test|force_rmse,result|num_params,result|best_epoch,result|num_epochs,metadata|timing_marks,metadata|timing|training|start,metadata|timing|training|end,metadata|timing|training|duration,metadata|timing|evaluation|start,metadata|timing|evaluation|end,metadata|timing|evaluation|duration
23.07.08-07.00.22-166793,23.06.09-22.16.54-046769,best,50,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,7.580730537120954,0.6771734842142001,0.0930085392384841,0.8855671776940445,8.895229484401272,0.924040970294189,0.1249110745627374,1.1461875966745958,7.806006834377451,0.8728978016004617,0.1371881389498364,1.145482233943004,73784,40,80,"[('start', 1688796022.166923), ('end', 1688796251.647627)]",1688796022.237049,1688796166.24317,144.00612092018127,1688796166.24319,1688796251.647546,85.40435600280762
23.07.08-07.04.11-723229,23.06.09-22.16.54-046769,best,100,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,5.906290457640042,0.5912129737448963,0.0803894804418637,0.8306112119700698,7.102631856222054,0.7396485674235126,0.0969932706947266,1.017163503959064,6.558412632405738,0.731390856155229,0.1163013299803531,1.0095218309045255,73784,45,82,"[('start', 1688796251.723364), ('end', 1688796591.010426)]",1688796251.794952,1688796499.97619,248.18123817443848,1688796499.976222,1688796591.010326,91.03410387039185
23.07.08-07.09.51-187520,23.06.09-22.16.54-046769,best,200,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,5.58463369155809,0.6026706300925448,0.0845802109140704,0.8272811800724916,5.959638586011113,0.6287697874361433,0.0800583590886427,0.939636346247366,5.571376202367156,0.6219481526946312,0.0940131740974949,0.9309751851983504,73784,37,72,"[('start', 1688796591.187668), ('end', 1688797113.163179)]",1688796591.257866,1688797008.547505,417.28963899612427,1688797008.547529,1688797113.163093,104.6155641078949
23.07.08-07.18.33-237796,23.06.09-22.16.54-046769,best,400,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,4.559752737821786,0.483758531314052,0.0664406922427871,0.7284094089515167,5.043726529571698,0.542476998553944,0.0694332144745616,0.8867590863971432,4.550213872517998,0.515697049374339,0.0754857805777752,0.8705393627134445,73784,56,87,"[('start', 1688797113.237937), ('end', 1688798248.51332)]",1688797113.312022,1688798118.413054,1005.1010320186616,1688798118.413089,1688798248.513262,130.100172996521
23.07.08-07.37.28-589016,23.06.09-22.16.54-046769,best,800,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,6.163105768060985,0.6872170806002317,0.099954214926658,0.9006866948540009,6.811476286053416,0.7146011613365071,0.0942058480817513,0.923470185669877,6.2259196177869045,0.6976515210786169,0.1052842134668862,0.914118682559128,73784,9,48,"[('start', 1688798248.589142), ('end', 1688799503.85023)]",1688798248.662237,1688799318.631261,1069.969024181366,1688799318.6313,1688799503.850136,185.21883606910703
23.07.08-08.04.52-533861,23.06.09-22.16.54-046769,best,1600,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,3.835260550371392,0.4198854679238541,0.0519310841660652,0.658604182136296,4.289124887132234,0.4559704702155795,0.053207618072787,0.7865381481485535,3.947217290771343,0.4359676931673866,0.0536154446236579,0.7669424484746202,73784,150,159,"[('start', 1688799892.533987), ('end', 1688802671.768192)]",1688799892.609593,1688802462.149313,2569.539720058441,1688802462.149341,1688802671.768138,209.6187968254089
23.07.08-08.51.11-843085,23.06.09-22.16.54-046769,best,3200,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,3.346977592577614,0.3676857562546121,0.0451369727478064,0.6363212274331014,3.807209480307779,0.4086108947086764,0.0476126994187093,0.7265631696584565,3.475103350559266,0.3838028101119456,0.0468798901440984,0.7163844911175188,73784,288,290,"[('start', 1688802671.843231), ('end', 1688816764.296213)]",1688802671.918151,1688816555.527883,13883.609732151031,1688816555.527907,1688816764.296165,208.7682580947876
23.07.08-12.46.04-382722,23.06.13-08.37.46-604921,best,25,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,8.022520296972134,0.7258128213682942,0.0941101137060923,0.9188915651084274,8.73389875114612,0.9008326818183716,0.1144244676544129,1.2424409510525325,7.70494965778087,0.87371096766967,0.1295825655252544,1.2304845100342852,73784,62,100,"[('start', 1688816764.382853), ('end', 1688816928.283535)]",1688816764.458154,1688816846.160024,81.70186996459961,1688816846.160052,1688816928.283489,82.12343692779541
23.07.08-12.48.48-356762,23.06.13-08.37.46-604921,best,50,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,6.690053882354172,0.6117889003984864,0.0804107004399146,0.8532127459284338,7.701732832694335,0.7905896035627963,0.0953841580702299,1.150061222630879,6.76756509810035,0.7555114318609225,0.111803277920247,1.1395029000526724,73784,80,117,"[('start', 1688816928.356889), ('end', 1688817145.239091)]",1688816928.429087,1688817059.893864,131.46477699279785,1688817059.893891,1688817145.239049,85.3451578617096
23.07.08-12.52.25-312699,23.06.13-08.37.46-604921,best,100,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,6.133310335928188,0.6276524969422622,0.0850250455023545,0.923094737477148,7.942242587109272,0.809689064896532,0.0988442280059829,1.067330821176923,7.017916762972192,0.7769357060204416,0.1170396027493982,1.041049109821849,73784,42,79,"[('start', 1688817145.31283), ('end', 1688817383.579283)]",1688817145.386588,1688817291.865971,146.47938299179077,1688817291.866001,1688817383.579235,91.71323418617249
23.07.08-12.56.23-651487,23.06.13-08.37.46-604921,best,200,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,5.050920849851972,0.5532949788870531,0.0780710868938135,0.7986044878749927,5.546673940093971,0.5866609311600547,0.0735966310553714,0.9379171756657692,5.08684915541833,0.5747445840573788,0.0876127231655123,0.929565234934371,73784,71,101,"[('start', 1688817383.651606), ('end', 1688817830.283062)]",1688817383.721685,1688817725.554496,341.83281111717224,1688817725.554522,1688817830.283002,104.72847986221312
23.07.08-13.03.50-356743,23.06.13-08.37.46-604921,best,400,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,4.4764638973673385,0.480772835981803,0.0685957237241106,0.7435377931984566,5.003063799838267,0.5389136986155835,0.0700423864615081,0.8791461409104608,4.565870015991067,0.5205814721196645,0.0792098304972343,0.8722751395493129,73784,69,93,"[('start', 1688817830.356881), ('end', 1688818597.687403)]",1688817830.428615,1688818466.32592,635.8973050117493,1688818466.325939,1688818597.687335,131.36139607429504
23.07.08-13.16.37-762007,23.06.13-08.37.46-604921,best,800,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,4.072427216724799,0.4602978523180023,0.0635734029886016,0.7204340630155449,4.765534481264847,0.506304722509716,0.0604815421728659,0.8267163542086908,4.30179508919182,0.4863145502325532,0.0672010782007141,0.8167427445476649,73784,69,105,"[('start', 1688818597.762145), ('end', 1688820209.298478)]",1688818597.834816,1688820026.011906,1428.1770899295807,1688820026.011927,1688820209.298415,183.2864880561829
23.07.08-13.43.29-373003,23.06.13-08.37.46-604921,best,1600,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,3.7185692537194015,0.4156799373280698,0.0537239634587767,0.6770756356738787,4.263022828484214,0.4529412656703011,0.0528754396064921,0.7833071019112319,3.946880864280679,0.4396401235759298,0.0561374696877023,0.7632276563833181,73784,78,98,"[('start', 1688820209.373166), ('end', 1688823375.699219)]",1688820209.447817,1688823167.106666,2957.658849000931,1688823167.106688,1688823375.699157,208.5924689769745
23.07.08-14.36.15-775242,23.06.13-08.37.46-604921,best,3200,C-GAP-17,dft,4.0,4,32,1,2,4,0.99,10,3.440558054133465,0.3822760652575402,0.0476924131415966,0.6500245654564064,3.9210146641347134,0.41942038802264,0.0489708304717282,0.733868395805821,3.58931625634522,0.3992295073588428,0.049256901352312,0.7171305007223142,73784,111,112,"[('start', 1688823375.775403), ('end', 1688832142.617602)]",1688823375.851583,1688831934.332043,8558.480459928513,1688831934.332069,1688832142.617525,208.2854561805725
23.07.08-17.02.22-705827,23.06.08-20.33.15-394025,best,25,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.2229217553493883,0.3542443953578936,0.0449787364147383,0.6154406156947968,5.464453625870908,0.5797480443666831,0.0694903823839659,0.8680541069516388,4.943953332733808,0.5548045366848638,0.0709379655386123,0.8555521126748716,73784,11,48,"[('start', 1688832142.705957), ('end', 1688832274.912086)]",1688832142.781647,1688832192.777475,49.99582815170288,1688832192.777507,1688832274.912034,82.13452696800232
23.07.08-17.04.34-988743,23.06.08-20.33.15-394025,best,50,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.360467630890292,0.3650216217042462,0.0448638008954393,0.6869444072743867,5.581447303633706,0.5837351216377014,0.0673729827000507,0.8583448687725823,4.996941364651258,0.5583633124236255,0.0700324606230916,0.8440297818456997,73784,7,47,"[('start', 1688832274.988877), ('end', 1688832429.077525)]",1688832275.063643,1688832343.981424,68.91778111457825,1688832343.981449,1688832429.077471,85.09602212905884
23.07.08-17.07.09-153835,23.06.08-20.33.15-394025,best,100,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.255007680545338,0.3678712559258865,0.0463237469445144,0.6778034640873128,5.025207611782428,0.5262791973446924,0.0606007387751934,0.817473336638711,4.419166174831367,0.4947201965699604,0.062540752197188,0.8064440809926264,73784,7,47,"[('start', 1688832429.153967), ('end', 1688832635.243334)]",1688832429.224259,1688832543.364336,114.14007711410522,1688832543.364362,1688832635.243267,91.8789050579071
23.07.08-17.10.35-428248,23.06.08-20.33.15-394025,best,200,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.490831051996984,0.3997110795385643,0.0503732651899878,0.6795496281054891,4.222584022563469,0.4491692975772812,0.0527602404074741,0.7920532881599304,3.772366949961065,0.4284534107360589,0.0537945926933216,0.7795996315467686,73784,9,47,"[('start', 1688832635.428393), ('end', 1688832950.838251)]",1688832635.502373,1688832845.381045,209.8786721229553,1688832845.381066,1688832950.838173,105.45710682868958
23.07.08-17.15.50-916575,23.06.08-20.33.15-394025,best,400,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.4148384113641144,0.3767547729919246,0.0464019295156161,0.6688261540087771,4.055387205776777,0.4347976666795519,0.0510976615089699,0.7670496509677956,3.6101066342393926,0.4089080258466012,0.0511881041789079,0.756239420596551,73784,9,45,"[('start', 1688832950.916701), ('end', 1688833472.915798)]",1688832950.989708,1688833342.464648,391.4749400615692,1688833342.464668,1688833472.915727,130.4510588645935
23.07.08-17.24.32-992404,23.06.08-20.33.15-394025,best,800,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.3953633542280475,0.3857935715309808,0.0477484423488398,0.6740350370260858,4.097174145469246,0.433379098350904,0.0502773725429566,0.7490201243936115,3.588536933165389,0.405622582179004,0.050015531117346,0.7369835219944666,73784,11,51,"[('start', 1688833472.992569), ('end', 1688834510.12108)]",1688833473.065684,1688834326.771651,853.7059669494629,1688834326.771679,1688834510.12102,183.3493411540985
23.07.08-17.41.50-197888,23.06.08-20.33.15-394025,best,1600,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.3234444470144373,0.3762640273967826,0.0466441922230786,0.6543703175307582,4.0104578938635695,0.4220364445862211,0.0484263803316321,0.7275214808158201,3.510294785047169,0.395466957107089,0.0488290741252515,0.7164019893505111,73784,19,50,"[('start', 1688834510.198018), ('end', 1688836452.639514)]",1688834510.271656,1688836243.298044,1733.0263879299164,1688836243.298071,1688836452.639465,209.3413941860199
23.07.08-18.14.12-717001,23.06.08-20.33.15-394025,best,3200,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.161707273999262,0.3579321575763867,0.0443389607609349,0.6379968945253903,3.7597760439355072,0.3962066103754397,0.0456241426321197,0.7024334590680397,3.354053670649191,0.3760650722944947,0.0460774289598674,0.6918839851432994,73784,46,71,"[('start', 1688836452.717143), ('end', 1688841749.593854)]",1688836452.791366,1688841540.05996,5087.268593788147,1688841540.059987,1688841749.593784,209.5337970256805
23.07.08-19.42.29-686093,23.06.09-08.13.03-677890,best,25,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,2.820312344124857,0.3184817483972761,0.0408524993813403,0.6730842507870793,4.771352295963979,0.5298909164303527,0.0675123854126634,0.9438050486566244,4.402836167281718,0.5125120740319646,0.0705879123520955,0.9264072224389852,73784,16,53,"[('start', 1688841749.686233), ('end', 1688841890.962395)]",1688841749.763895,1688841808.382596,58.61870098114014,1688841808.382615,1688841890.962326,82.57971096038818
23.07.08-19.44.51-040826,23.06.09-08.13.03-677890,best,50,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.5164422186815565,0.3623803463260452,0.0445233194266754,0.7228113179800023,4.946799352071023,0.5379015804927932,0.0649741863898602,0.928787759279912,4.618198752870147,0.5208341002157788,0.0692732616760993,0.9111308855022549,73784,12,48,"[('start', 1688841891.040994), ('end', 1688842054.043523)]",1688841891.114206,1688841968.098225,76.9840190410614,1688841968.098245,1688842054.043454,85.94520902633667
23.07.08-19.47.34-121401,23.06.09-08.13.03-677890,best,100,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.119729467822097,0.358505348963595,0.0459994191962047,0.7078803792108361,4.511677255914936,0.4849666572179946,0.056775057625532,0.888572501367737,4.174802642949137,0.4715180785874012,0.0618149080718667,0.8687416417992082,73784,13,48,"[('start', 1688842054.12155), ('end', 1688842274.22602)]",1688842054.192869,1688842182.317926,128.1250569820404,1688842182.317954,1688842274.225975,91.90802097320557
23.07.08-19.51.14-304216,23.06.09-08.13.03-677890,best,200,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.5644859805653764,0.4094089923653882,0.0515192536307224,0.7036866615648308,4.057487298380339,0.4397405574893006,0.0515320002397204,0.8386970532658592,3.792879657537665,0.4320564233375595,0.0551011199045851,0.8251871393086767,73784,15,51,"[('start', 1688842274.304352), ('end', 1688842631.952673)]",1688842274.378735,1688842527.585586,253.2068510055542,1688842527.585615,1688842631.952603,104.36698818206789
23.07.08-19.57.12-135045,23.06.09-08.13.03-677890,best,400,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.479674052919408,0.3871111700747222,0.0478965768432573,0.6835719547254974,4.026372816888174,0.433999433981146,0.0505417025276736,0.8079334420334023,3.696047064171292,0.4193988868557048,0.0524215911333442,0.792189188901076,73784,17,51,"[('start', 1688842632.135201), ('end', 1688843262.230828)]",1688842632.20764,1688843131.577977,499.37033700942993,1688843131.577996,1688843262.230762,130.6527659893036
23.07.08-20.07.42-308801,23.06.09-08.13.03-677890,best,800,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.375563290442733,0.3861306245370849,0.0487962472255882,0.6774978331537892,3.9978126392215314,0.4280444672672708,0.0495708794740152,0.7750183890486447,3.641991398468891,0.4124205469027687,0.0516358150490454,0.7628567771087886,73784,21,56,"[('start', 1688843262.308936), ('end', 1688844506.731301)]",1688843262.381875,1688844323.29662,1060.9147448539734,1688844323.296641,1688844506.731231,183.4345898628235
23.07.08-20.28.26-811983,23.06.09-08.13.03-677890,best,1600,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.283039937089703,0.3736614195911278,0.0466412722889317,0.6544542620592514,3.832099290824675,0.4101406419039537,0.0476674800357887,0.7518055087365497,3.542553894101922,0.399966771455555,0.0493112922002939,0.7348593324131609,73784,44,67,"[('start', 1688844506.812116), ('end', 1688847356.14802)]",1688844506.887442,1688847147.121675,2640.234232902527,1688847147.121703,1688847356.147966,209.02626299858093
23.07.08-21.15.56-227013,23.06.09-08.13.03-677890,best,3200,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.03619314729708,0.345601265445421,0.0434049824936237,0.6318971300676522,3.657161280190389,0.3900737386896501,0.0454877434362126,0.7133285640254161,3.2363444266703247,0.3666208947224824,0.045456116193358,0.6990925804780913,73784,91,93,"[('start', 1688847356.227147), ('end', 1688855442.939423)]",1688847356.302926,1688855232.687891,7876.384964942932,1688855232.68792,1688855442.939368,210.25144791603088
23.07.08-23.30.43-030751,23.06.09-22.16.54-046769,best,25,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,8.18398037898859,0.7111499887646937,0.0897910458193638,0.8158790123546873,8.692070023862525,0.9141156689791046,0.1326519864140843,1.2151866668919198,7.586859150854695,0.8741044070168527,0.1464993703753078,1.2325973652817237,73784,69,81,"[('start', 1688855443.030911), ('end', 1688855623.565895)]",1688855443.105187,1688855541.369081,98.26389408111572,1688855541.369105,1688855623.565822,82.19671678543091
23.07.08-23.33.43-644837,23.06.09-22.16.54-046769,best,50,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,7.901708721148106,0.6981321151424712,0.0972761458642728,0.8964614494090424,9.145040039737657,0.9410644806871952,0.1228418025308698,1.1391163604670995,7.993538226877336,0.8888438218101753,0.1382334883937246,1.182228339521071,73784,39,75,"[('start', 1688855623.644971), ('end', 1688855841.257652)]",1688855623.717251,1688855755.296663,131.57941198349,1688855755.296687,1688855841.257578,85.96089100837708
23.07.08-23.37.21-336534,23.06.09-22.16.54-046769,best,100,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,5.870235369442287,0.5869288277094344,0.0801002145254374,0.8190801367963069,7.1168725178084085,0.7380345876406964,0.096680754290281,1.0194457534077122,6.53099787176095,0.7235917836693496,0.1140299875242755,1.0192170667967708,73784,45,75,"[('start', 1688855841.336688), ('end', 1688856156.431553)]",1688855841.408579,1688856063.722056,222.3134768009185,1688856063.722089,1688856156.431502,92.70941305160522
23.07.08-23.42.36-512648,23.06.09-22.16.54-046769,best,200,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,5.339750385978576,0.5777760610443831,0.0804510081731087,0.7996634264201848,5.761613776182014,0.6086764270859785,0.0773303937360313,0.9334520815998552,5.321259152842399,0.5955442489609802,0.0891757211042767,0.9333649825374564,73784,50,82,"[('start', 1688856156.512797), ('end', 1688856726.681294)]",1688856156.586072,1688856622.732817,466.14674496650696,1688856622.732851,1688856726.681221,103.9483699798584
23.07.08-23.52.06-760264,23.06.09-22.16.54-046769,best,400,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,4.673556416296584,0.4995008685393365,0.0687976026300297,0.7410474096982603,5.240954101299979,0.5614032438476916,0.0720267385969277,0.8847544321365296,4.701959109055143,0.5329565671115988,0.0779648553658053,0.8691943310621859,73784,52,91,"[('start', 1688856726.760396), ('end', 1688857875.931738)]",1688856726.832514,1688857744.668139,1017.8356249332428,1688857744.668162,1688857875.931653,131.26349091529846
23.07.09-00.11.16-010477,23.06.09-22.16.54-046769,best,800,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,4.253582404626085,0.4668968743469119,0.0591738896917351,0.6980405896069536,4.8071199304110825,0.511688636874808,0.0610214391652709,0.8264253859052654,4.349374062783505,0.4815810972622042,0.061450456270326,0.8076860441530951,73784,88,123,"[('start', 1688857876.010619), ('end', 1688860725.944794)]",1688857876.08413,1688860541.799005,2665.714874982834,1688860541.799031,1688860725.944733,184.1457018852234
23.07.09-00.58.46-026372,23.06.09-22.16.54-046769,best,1600,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.766895292333507,0.4118613642695548,0.0518178419039547,0.6597784517721045,4.288572529650956,0.4572777192256043,0.0540958667446267,0.7813770037261435,3.878334242815877,0.4258572113324864,0.0531208944278623,0.7640842617178992,73784,105,105,"[('start', 1688860726.026522), ('end', 1688865576.47454)]",1688860726.102845,1688865366.639234,4640.5363891124725,1688865366.639259,1688865576.474487,209.8352279663086
23.07.09-02.19.36-556455,23.06.09-22.16.54-046769,best,3200,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.470755434999512,0.3795850506767366,0.0465186183397423,0.6509599925702889,3.930021609187988,0.418515481917344,0.04849627175584,0.7350462115866758,3.5571033364295443,0.3927194895127222,0.0480345484806215,0.7165175564463009,73784,178,179,"[('start', 1688865576.556592), ('end', 1688884032.526657)]",1688865576.631359,1688883822.796388,18246.1650288105,1688883822.796416,1688884032.526582,209.7301659584045
23.07.09-07.27.12-620250,23.06.13-08.37.46-604921,best,25,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,7.576386035591748,0.6928973950403263,0.0894657243260971,0.895057473144017,8.730997059002707,0.8954780043398293,0.1110211390849029,1.237500238130533,7.618563447192794,0.8612865258786258,0.1255352760057089,1.2157562752575464,73784,73,112,"[('start', 1688884032.620385), ('end', 1688884266.444861)]",1688884032.697528,1688884184.370481,151.6729531288147,1688884184.370503,1688884266.444791,82.07428812980652
23.07.09-07.31.06-525621,23.06.13-08.37.46-604921,best,50,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,6.639644234410781,0.6073468616618755,0.0786268762893617,0.8490938631443246,7.890790895915714,0.8156596935950231,0.1059696524937617,1.1233611900854317,6.981062355239034,0.7884797934170698,0.1215763499697802,1.118662873893722,73784,84,110,"[('start', 1688884266.525757), ('end', 1688884572.016759)]",1688884266.597773,1688884486.377083,219.77930998802185,1688884486.377111,1688884572.016705,85.63959407806396
23.07.09-07.36.12-097595,23.06.13-08.37.46-604921,best,100,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,5.174305576746983,0.5310698474011175,0.0705021900195956,0.7958095372864544,6.707001269489135,0.6891347809214259,0.0829895031306848,1.0432595854058042,5.936640950705875,0.6609833473129316,0.0997705084275819,1.031727861972434,73784,88,115,"[('start', 1688884572.097727), ('end', 1688885058.148707)]",1688884572.169661,1688884966.766,394.59633898735046,1688884966.766025,1688885058.148616,91.38259100914
23.07.09-07.44.18-333421,23.06.13-08.37.46-604921,best,200,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,5.017153898927868,0.5493738260038201,0.0773578875997959,0.7933206528802164,5.528145861085831,0.5837946164122754,0.0730282181530533,0.935013560198465,5.074475286734008,0.5739354930143361,0.0872430064556094,0.9321437059600942,73784,75,108,"[('start', 1688885058.333571), ('end', 1688885875.630291)]",1688885058.405385,1688885770.456778,712.051393032074,1688885770.456799,1688885875.630201,105.17340207099916
23.07.09-07.57.55-711127,23.06.13-08.37.46-604921,best,400,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,4.678861108463612,0.5022253869748209,0.0716997220647794,0.765263888145826,5.2120324615829245,0.5579498160029499,0.0726731795982426,0.8835564253234638,4.756471164209277,0.5403641815185282,0.082530155697969,0.8739756193020756,73784,64,93,"[('start', 1688885875.71128), ('end', 1688887223.979536)]",1688885875.783893,1688887092.627645,1216.8437519073486,1688887092.627675,1688887223.979484,131.3518090248108
23.07.09-08.20.24-062007,23.06.13-08.37.46-604921,best,800,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,4.085500662716441,0.4617997638651813,0.0647234349448551,0.7267598685526947,4.764282884100783,0.5071078139756174,0.0607896161345461,0.8296078349032938,4.336000440749292,0.4902487351639285,0.0687808874940344,0.8165040431434714,73784,63,93,"[('start', 1688887224.062137), ('end', 1688889793.31722)]",1688887224.136847,1688889610.023979,2385.8871319293976,1688889610.024007,1688889793.317135,183.29312801361084
23.07.09-09.03.13-399165,23.06.13-08.37.46-604921,best,1600,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.705017971292527,0.4106891840670326,0.0524574883309233,0.6657304701145422,4.1824547548417295,0.4480846672648211,0.0524112891842792,0.783433973346338,3.918804788999815,0.4343358573124995,0.0549579950748234,0.7672515802407776,73784,87,108,"[('start', 1688889793.399317), ('end', 1688895994.820616)]",1688889793.475924,1688895783.892995,5990.41707110405,1688895783.893015,1688895994.820539,210.92752408981323
23.07.09-10.46.34-904213,23.06.13-08.37.46-604921,best,3200,C-GAP-17,dft,4.0,4,32,1,3,4,0.99,10,3.3365565855628825,0.3714334537406309,0.0464537160822134,0.6433482767830292,3.776365644411986,0.406573153787225,0.0475798989905493,0.7286449433602932,3.4801723935015225,0.3858722645011647,0.047705477984768,0.7155373808270293,73784,145,151,"[('start', 1688895994.904385), ('end', 1688915498.660147)]",1688895994.981518,1688915289.097328,19294.11580991745,1688915289.097353,1688915498.660092,209.56273913383484
23.07.09-16.11.38-753928,23.06.08-20.33.15-394025,best,25,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.989266306536965,0.4309195060064308,0.0513026079199097,0.620692073732251,5.57330033060971,0.5962679535338378,0.0714923817359094,0.8710247602724204,5.299960157619147,0.5909388915171473,0.0743087077261052,0.8624276086749417,73784,11,50,"[('start', 1688915498.754052), ('end', 1688915658.010534)]",1688915498.830457,1688915576.353633,77.52317595481873,1688915576.353658,1688915658.010461,81.65680313110352
23.07.09-16.14.18-092711,23.06.08-20.33.15-394025,best,50,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.517271940297207,0.39352143894346,0.0604619982871716,0.6978171403359275,6.062374966113968,0.6345651823055836,0.0807322365777128,0.8616275726971011,5.437023702574132,0.6090526236380943,0.0834513322412805,0.8482354873472417,73784,7,47,"[('start', 1688915658.092844), ('end', 1688915852.172455)]",1688915658.168355,1688915766.888717,108.7203619480133,1688915766.888736,1688915852.17239,85.28365397453308
23.07.09-16.17.32-254257,23.06.08-20.33.15-394025,best,100,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.2847327333380214,0.3768848689008992,0.0479473240833064,0.6945228915991725,5.29478519699862,0.5521994238958081,0.0633189051503614,0.8211777782478014,4.617025120897569,0.5160107596143179,0.0648075529241258,0.8073539781768457,73784,6,46,"[('start', 1688915852.254394), ('end', 1688916127.75)]",1688915852.327177,1688916035.817742,183.4905650615692,1688916035.817773,1688916127.74994,91.93216681480408
23.07.09-16.22.07-834174,23.06.08-20.33.15-394025,best,200,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.696870937623473,0.4175057433373533,0.0517736368971845,0.6886806587441886,4.418541967220989,0.4673581431997199,0.0542583491520154,0.7870998689230043,3.905591293489947,0.4399963355974687,0.0547417101204618,0.7764961188646247,73784,7,47,"[('start', 1688916127.834309), ('end', 1688916580.446121)]",1688916127.908359,1688916475.964023,348.0556640625,1688916475.964057,1688916580.44603,104.48197293281557
23.07.09-16.29.40-634060,23.06.08-20.33.15-394025,best,400,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.609253910577213,0.3991779678272913,0.0488839313935078,0.6849242343983594,4.32001155199368,0.4587743304452654,0.0535266694661458,0.7679890008739259,3.801062197746455,0.4295065928073804,0.0533039477667811,0.7576760284411448,73784,7,46,"[('start', 1688916580.634203), ('end', 1688917387.849297)]",1688916580.706499,1688917256.822243,676.1157438755035,1688917256.822265,1688917387.849227,131.02696204185486
23.07.09-16.43.07-932577,23.06.08-20.33.15-394025,best,800,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.260727689857863,0.3700118936297584,0.0457454829731651,0.6624275833158325,4.009940249040923,0.4258643159324706,0.0493942570341537,0.7524488905328698,3.4534387728416536,0.3907072960959312,0.0482136923802855,0.7434507075465128,73784,33,64,"[('start', 1688917387.932718), ('end', 1688919373.45182)]",1688917388.006835,1688919189.148437,1801.1416020393372,1688919189.148461,1688919373.451761,184.30329990386963
